iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
OWID_SAM,,South America,9/27/2022,63919798,4443,12691.714,1328789,21,124,146330.946,10.171,29.055,3041.983,0.048,0.284,,,,,,,,,,,,,,,,,,,926310693,371707580,330906364,232955349,149027,249655,212.06,85.09,75.75,53.33,572,80740,0.018,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,9/28/2022,63939928,20130,14630,1328886,97,121.714,146377.03,46.083,33.492,3042.205,0.222,0.279,,,,,,,,,,,,,,,,,,,926499860,371727123,330937939,233013410,230769,242587,212.1,85.1,75.76,53.34,555,79928,0.018,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,9/29/2022,63945957,6029,10972.571,1328974,88,91,146390.832,13.802,25.119,3042.407,0.201,0.208,,,,,,,,,,,,,,,,,,,926570316,371732156,330945038,233071083,121951,227195,212.12,85.1,75.76,53.36,520,78274,0.018,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,9/30/2022,63970223,24266,12484.286,1329143,169,93.429,146446.384,55.552,28.58,3042.794,0.387,0.214,,,,,,,,,,,,,,,,,,,926644239,371743682,330961301,233160145,120592,210713,212.14,85.1,75.77,53.38,482,76511,0.018,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/1/2022,63976333,6110,12604.429,1329177,34,89.857,146460.371,13.988,28.855,3042.871,0.078,0.206,,,,,,,,,,,,,,,,,,,926673968,371746194,330963823,233184783,82134,198087,212.14,85.1,75.77,53.38,453,75971,0.017,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/2/2022,63982579,6246,12206.714,1329257,80,90.143,146474.67,14.299,27.945,3043.055,0.183,0.206,,,,,,,,,,,,,,,,,,,926681727,371746598,330964311,233191635,60164,190311,212.14,85.1,75.77,53.38,436,76064,0.017,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/3/2022,63998029,15450,11810.571,1329632,375,123.429,146510.04,35.37,27.038,3043.913,0.858,0.283,,,,,,,,,,,,,,,,,,,926721714,371749769,330967283,233224955,92222,122409,212.15,85.1,75.77,53.39,280,14461,0.003,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/4/2022,64000408,2379,11515.714,1329659,27,124.286,146515.486,5.446,26.363,3043.975,0.062,0.285,,,,,,,,,,,,,,,,,,,926766585,371753699,330971055,233261616,97219,115009,212.16,85.11,75.77,53.4,263,13746,0.003,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/5/2022,64018820,18412,11270.286,1329870,211,140.571,146557.636,42.15,25.801,3044.458,0.483,0.322,,,,,,,,,,,,,,,,,,,926810775,371757516,330974628,233297843,96538,95832,212.17,85.11,75.77,53.41,219,12260,0.003,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/6/2022,64033510,14690,12507.571,1330090,220,159.429,146591.266,33.63,28.633,3044.962,0.504,0.365,,,,,,,,,,,,,,,,,,,926859267,371761865,330978439,233337588,100840,92814,212.18,85.11,75.77,53.42,212,12149,0.003,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/7/2022,64037922,4412,9671.286,1330151,61,144,146601.366,10.1,22.14,3045.101,0.14,0.33,,,,,,,,,,,,,,,,,,,928145565,371941091,331216203,233901304,87966,88154,212.48,85.15,75.82,53.55,202,11952,0.003,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/8/2022,64042056,4134,9389,1330194,43,145.286,146610.83,9.464,21.494,3045.2,0.098,0.333,,,,,,,,,,,,,,,,,,,928161775,371942716,331217443,233914595,77414,85346,212.48,85.15,75.83,53.55,195,11204,0.003,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/9/2022,64047908,5852,9332.714,1330262,68,143.571,146624.227,13.397,21.365,3045.355,0.156,0.329,,,,,,,,,,,,,,,,,,,928172834,371943696,331218090,233923994,72263,87105,212.49,85.15,75.83,53.55,199,11068,0.003,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/10/2022,64067267,19359,9891.143,1330480,218,121.143,146668.546,44.318,22.644,3045.854,0.499,0.277,,,,,,,,,,,,,,,,,,,928200188,371947602,331220154,233945356,88558,86822,212.49,85.15,75.83,53.56,199,10993,0.003,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/11/2022,64077991,10724,11083.286,1330609,129,135.714,146693.096,24.55,25.373,3046.15,0.295,0.311,,,,,,,,,,,,,,,,,,,928244384,371952538,331223490,233980647,105400,88429,212.5,85.15,75.83,53.56,202,11009,0.003,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/12/2022,64080818,2827,8856.857,1330625,16,107.857,146699.568,6.472,20.276,3046.186,0.037,0.247,,,,,,,,,,,,,,,,,,,928287882,371957705,331226500,234015439,113889,91338,212.51,85.15,75.83,53.57,209,11654,0.003,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/13/2022,64095941,15123,8918.714,1330767,142,96.714,146734.189,34.621,20.418,3046.511,0.325,0.221,,,,,,,,,,,,,,,,,,,928349280,371970857,331239326,234050286,113415,93565,212.53,85.15,75.83,53.58,214,12169,0.003,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/14/2022,64108439,12498,10073.857,1330897,130,106.571,146762.8,28.612,23.062,3046.809,0.298,0.244,,,,,,,,,,,,,,,,,,,928700786,372022543,331300314,234204940,109020,97137,212.61,85.17,75.84,53.62,222,12345,0.003,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/15/2022,64113917,5478,10265.857,1330918,21,103.429,146775.341,12.541,23.502,3046.857,0.048,0.237,,,,,,,,,,,,,,,,,,,928727906,372026206,331302100,234226550,61692,94892,212.61,85.17,75.84,53.62,217,11978,0.003,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/16/2022,64120345,6428,10348.143,1330968,50,100.857,146790.057,14.716,23.69,3046.972,0.114,0.231,,,,,,,,,,,,,,,,,,,928739095,372027491,331302897,234235644,45836,91116,212.62,85.17,75.84,53.62,209,11364,0.003,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/17/2022,64124917,4572,8235.714,1330992,24,73.143,146800.523,10.467,18.854,3047.027,0.055,0.167,,,,,,,,,,,,,,,,,,,928781731,372033096,331306741,234268334,77133,89483,212.63,85.17,75.85,53.63,205,10946,0.003,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/18/2022,64127913,2996,7131.714,1331000,8,55.857,146807.382,6.859,16.327,3047.045,0.018,0.128,,,,,,,,,,,,,,,,,,,928841507,372039259,331327429,234300743,94348,87904,212.64,85.17,75.85,53.64,201,10464,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/19/2022,64159076,31163,11179.714,1331283,283,94,146878.723,71.341,25.594,3047.693,0.648,0.215,,,,,,,,,,,,,,,,,,,928885483,372045641,331330816,234334405,78548,82856,212.65,85.17,75.85,53.65,190,9383,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/20/2022,64166400,7324,10065.571,1331326,43,79.857,146895.49,16.767,23.043,3047.791,0.098,0.183,,,,,,,,,,,,,,,,,,,928930702,372052167,331334227,234369099,79791,78052,212.66,85.17,75.85,53.65,179,8376,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/21/2022,64182903,16503,10637.714,1331454,128,79.571,146933.27,37.78,24.353,3048.084,0.293,0.182,,,,,,,,,,,,,,,,,,,929098467,372073759,331360013,234456873,85078,74633,212.7,85.18,75.86,53.67,171,8025,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/22/2022,64189160,6257,10749,1331476,22,79.714,146947.594,14.324,24.608,3048.135,0.05,0.182,,,,,,,,,,,,,,,,,,,929127302,372079170,331362002,234478218,60788,74502,212.7,85.18,75.86,53.68,171,8264,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/23/2022,64197822,8662,11068.143,1331501,25,76.143,146967.424,19.83,25.338,3048.192,0.057,0.174,,,,,,,,,,,,,,,,,,,929139598,372080903,331362752,234487988,44319,74285,212.71,85.18,75.86,53.68,170,8319,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/24/2022,64206219,8397,11614.571,1331553,52,80.143,146986.647,19.223,26.589,3048.311,0.119,0.183,,,,,,,,,,,,,,,,,,,929179750,372087454,331365552,234518317,72034,73559,212.72,85.18,75.86,53.69,168,8440,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/25/2022,64225266,19047,13907.571,1331721,168,103,147030.251,43.604,31.838,3048.695,0.385,0.236,,,,,,,,,,,,,,,,,,,929224355,372093487,331368751,234553201,76558,71017,212.73,85.18,75.86,53.7,163,8412,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/26/2022,64240662,15396,11655.143,1331932,211,92.714,147065.497,35.246,26.682,3049.178,0.483,0.212,,,,,,,,,,,,,,,,,,,929265352,372099816,331371832,234584435,72950,70216,212.74,85.18,75.86,53.7,161,8393,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/27/2022,64258580,17918,13168.571,1332057,125,104.429,147106.517,41.019,30.147,3049.465,0.286,0.239,,,,,,,,,,,,,,,,,,,929308984,372105766,331375385,234618143,75585,69617,212.75,85.19,75.86,53.71,159,8299,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/28/2022,64266531,7951,11946.857,1332118,61,94.857,147124.719,18.202,27.35,3049.604,0.14,0.217,,,,,,,,,,,,,,,,,,,929450086,372126580,331397359,234691403,84133,69480,212.78,85.19,75.87,53.73,159,8449,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/29/2022,64273975,7444,12116.429,1332168,50,98.857,147141.76,17.041,27.738,3049.719,0.114,0.226,,,,,,,,,,,,,,,,,,,929487815,372134096,331399967,234718967,71352,70991,212.79,85.19,75.87,53.73,163,8797,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/30/2022,64281629,7654,11972.429,1332238,70,105.286,147159.282,17.522,27.408,3049.879,0.16,0.241,,,,,,,,,,,,,,,,,,,929520338,372139553,331402053,234743931,66226,74121,212.79,85.19,75.87,53.74,170,9376,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,10/31/2022,64300898,19269,13525.571,1332443,205,127.143,147203.395,44.112,30.964,3050.348,0.469,0.291,,,,,,,,,,,,,,,,,,,929545025,372143014,331403954,234762865,58187,72142,212.8,85.19,75.87,53.74,165,8983,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,11/1/2022,64312504,11606,12462.571,1332508,65,112.429,147229.964,26.569,28.53,3050.497,0.149,0.257,,,,,,,,,,,,,,,,,,,929563754,372144882,331405506,234777834,52338,68682,212.8,85.19,75.87,53.75,157,8436,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,11/2/2022,64316652,4148,10855.714,1332520,12,84,147239.46,9.496,24.852,3050.525,0.027,0.192,,,,,,,,,,,,,,,,,,,929596602,372148905,331407818,234804005,66457,67754,212.81,85.2,75.87,53.75,155,8154,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,11/3/2022,64330894,14242,10330.571,1332634,114,82.429,147272.064,32.604,23.65,3050.786,0.261,0.189,,,,,,,,,,,,,,,,,,,929636559,372153781,331410177,234836354,79636,68332,212.82,85.2,75.87,53.76,156,8890,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,11/4/2022,64342286,11392,10822.143,1332730,96,87.429,147298.144,26.08,24.775,3051.005,0.22,0.2,,,,,,,,,,,,,,,,,,,929797582,372185514,331434239,234914758,88053,68893,212.86,85.2,75.87,53.78,158,9321,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,11/5/2022,64353499,11213,11360.571,1332823,93,93.571,147323.814,25.67,26.008,3051.218,0.213,0.214,,,,,,,,,,,,,,,,,,,929822991,372189634,331435798,234934437,61171,67438,212.86,85.2,75.88,53.78,154,8882,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,11/6/2022,64363046,9547,11631,1332872,49,90.571,147345.669,21.856,26.627,3051.33,0.112,0.207,,,,,,,,,,,,,,,,,,,929837215,372191013,331436334,234946721,50044,65127,212.87,85.21,75.88,53.79,149,8347,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,11/7/2022,64375658,12612,10680,1333001,129,79.714,147374.542,28.873,24.45,3051.626,0.295,0.182,,,,,,,,,,,,,,,,,,,929887612,372196616,331438835,234988589,86102,69115,212.88,85.21,75.88,53.8,158,8699,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,11/8/2022,64381261,5603,9822.429,1333021,20,73.286,147387.369,12.827,22.486,3051.671,0.046,0.168,,,,,,,,,,,,,,,,,,,929940504,372202420,331441859,235032214,88654,74302,212.89,85.21,75.88,53.81,170,9308,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,11/9/2022,64391147,9886,10642.143,1333051,30,75.857,147410.001,22.632,24.363,3051.74,0.069,0.174,,,,,,,,,,,,,,,,,,,930001225,372210307,331447073,235079395,92227,77985,212.9,85.21,75.88,53.82,179,9609,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,11/10/2022,64436594,45447,15100,1333345,294,101.571,147514.042,104.041,34.568,3052.413,0.673,0.233,,,,,,,,,,,,,,,,,,,930058098,372216895,331450352,235125984,95652,80272,212.92,85.21,75.88,53.83,184,8998,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,11/11/2022,64465074,28480,17541.143,1333455,110,103.571,147579.241,65.199,40.157,3052.665,0.252,0.237,,,,,,,,,,,,,,,,,,,930270169,372241509,331489043,235241464,103465,82473,212.97,85.22,75.89,53.85,189,8318,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,11/12/2022,64473953,8879,17207.714,1333498,43,96.429,147599.568,20.327,39.393,3052.763,0.098,0.221,,,,,,,,,,,,,,,,,,,930306356,372246681,331491587,235269862,72225,84052,212.97,85.22,75.89,53.86,192,8439,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,11/13/2022,64481910,7957,16980.571,1333538,40,95.143,147617.784,18.216,38.873,3052.855,0.092,0.218,,,,,,,,,,,,,,,,,,,930329912,372249094,331492807,235289764,59663,85426,212.98,85.22,75.89,53.86,196,8555,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,11/14/2022,64485492,4883,15876.429,1333667,129,95.143,147625.984,11.179,36.346,3053.15,0.295,0.218,,,,,,,,,,,,,,,,,,,930395715,372255834,331502129,235339051,95772,86809,212.99,85.22,75.89,53.88,199,8687,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,11/15/2022,64492902,7410,16134.571,1333591,15,94.429,147642.947,16.964,36.937,3052.976,0.034,0.216,,,,,,,,,,,,,,,,,,,930462440,372262580,331506022,235394666,259419,111203,213.01,85.22,75.89,53.89,255,28730,0.007,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,11/16/2022,64531950,39048,20300.571,1333715,124,107.857,147732.34,89.392,46.474,3053.26,0.284,0.247,,,,,,,,,,,,,,,,,,,930845687,372548414,331827036,235449732,258629,134975,213.1,85.29,75.96,53.9,309,48764,0.011,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,11/17/2022,64576191,44241,20128.286,1333861,146,86.714,147833.62,101.28,46.079,3053.594,0.334,0.199,,,,,,,,,,,,,,,,,,,930907531,372554417,331830723,235501495,97086,135180,213.11,85.29,75.97,53.91,309,48709,0.011,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,11/18/2022,64614730,38539,21565.286,1333975,114,87.286,147921.847,88.227,49.369,3053.855,0.261,0.2,,,,,,,,,,,,,,,,,,,932534935,372626706,332613587,236966436,104056,135265,213.48,85.31,76.14,54.25,310,48743,0.011,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,11/19/2022,64620897,6167,21177.857,1334010,35,86.143,147935.965,14.118,48.482,3053.936,0.08,0.197,,,,,,,,,,,,,,,,,,,932576414,372632014,332616969,236999153,74025,135522,213.49,85.31,76.15,54.26,310,48759,0.011,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,11/20/2022,64635494,14597,22126.429,1334075,65,89.714,147969.382,33.417,50.654,3054.084,0.149,0.205,,,,,,,,,,,,,,,,,,,932597897,372634046,332618312,237017249,54075,134722,213.5,85.31,76.15,54.26,308,48700,0.011,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,11/21/2022,64639986,4492,22070.571,1334117,42,77.286,147979.665,10.283,50.526,3054.181,0.096,0.177,,,,,,,,,,,,,,,,,,,932639792,372639100,332626510,237045857,74394,131670,213.51,85.31,76.15,54.27,301,48454,0.011,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,11/22/2022,64702109,62123,29886.714,1334384,267,113.286,148121.883,142.218,68.419,3054.792,0.611,0.259,,,,,,,,,,,,,,,,,,,932696148,372644405,332630640,237092369,88902,107310,213.52,85.31,76.15,54.28,246,28305,0.006,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,11/23/2022,64737923,35814,29424.714,1334516,132,114.429,148203.872,81.989,67.362,3055.094,0.302,0.262,,,,,,,,,,,,,,,,,,,932758818,372650088,332635079,237144515,95216,83964,213.54,85.31,76.15,54.29,192,8216,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,11/24/2022,64780115,42192,29132,1334670,154,115.571,148300.461,96.59,66.692,3055.447,0.353,0.265,,,,,,,,,,,,,,,,,,,932823883,372655670,332640080,237198528,97611,84041,213.55,85.31,76.15,54.3,192,8150,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,11/25/2022,64837347,57232,31802.429,1334849,179,124.857,148431.482,131.021,72.805,3055.856,0.41,0.286,,,,,,,,,,,,,,,,,,,933109981,372693575,332689521,237343794,110659,84982,213.62,85.32,76.16,54.33,195,8248,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,11/26/2022,64842336,4989,31634.143,1334891,42,125.857,148442.903,11.421,72.42,3055.952,0.096,0.288,,,,,,,,,,,,,,,,,,,933158221,372700056,332693858,237381154,73541,84914,213.63,85.32,76.16,54.34,194,8261,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,11/27/2022,64860523,18187,32147,1334937,46,123.143,148484.539,41.635,73.594,3056.058,0.105,0.282,,,,,,,,,,,,,,,,,,,933203947,372704756,332697279,237418752,71079,87343,213.64,85.32,76.16,54.35,200,8487,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,11/28/2022,64867421,6898,32490.714,1334990,53,124.714,148500.33,15.792,74.381,3056.179,0.121,0.286,,,,,,,,,,,,,,,,,,,933277067,372710089,332701146,237482220,677350,173480,213.65,85.32,76.16,54.37,397,31226,0.007,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,11/29/2022,64957093,89672,36426.286,1335232,242,121.143,148705.615,205.285,83.39,3056.733,0.554,0.277,,,,,,,,,,,,,,,,,,,934530527,373035182,333211740,237904735,699780,260747,213.94,85.4,76.28,54.46,597,53902,0.012,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,11/30/2022,64976680,19587,34108.143,1335258,26,106,148750.456,44.84,78.083,3056.793,0.06,0.243,,,,,,,,,,,,,,,,,,,936277924,373090379,334163018,238645382,1772698,500388,214.34,85.41,76.5,54.63,1146,60821,0.014,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,12/1/2022,65070640,93960,41503.571,1335615,357,135,148965.557,215.102,95.014,3057.61,0.817,0.309,,,,,,,,,,,,,,,,,,,936437806,373111402,334176918,238769996,185183,512898,214.38,85.42,76.5,54.66,1174,62872,0.014,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,12/2/2022,65124981,54341,41090.571,1335783,168,133.429,149089.96,124.402,94.068,3057.994,0.385,0.305,,,,,,,,,,,,,,,,,,,936845158,373128713,334209054,239099344,166546,520883,214.47,85.42,76.51,54.74,1192,63075,0.014,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,12/3/2022,65201564,76583,51318.286,1335856,73,137.857,149265.28,175.321,117.482,3058.162,0.167,0.316,,,,,,,,,,,,,,,,,,,936933760,373142360,334222184,239161174,94397,523861,214.49,85.42,76.51,54.75,1199,63400,0.015,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,12/4/2022,65227098,25534,52367.857,1335920,64,140.429,149323.735,58.455,119.885,3058.308,0.147,0.321,,,,,,,,,,,,,,,,,,,936966269,373145595,334224641,239187964,56260,521744,214.5,85.42,76.51,54.76,1194,63181,0.014,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,12/5/2022,65289646,62548,60317.857,1336095,175,157.857,149466.925,143.191,138.085,3058.709,0.401,0.361,,,,,,,,,,,,,,,,,,,937124033,373157709,334234786,239323042,181322,450883,214.53,85.43,76.52,54.79,1032,41289,0.009,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,12/6/2022,65294604,5228,48254.429,1336152,57,131.429,149478.276,11.968,110.468,3058.839,0.13,0.301,,,,,,,,,,,,,,,,,,,937280851,373162854,334238115,239470709,214312,381531,214.57,85.43,76.52,54.82,873,19930,0.005,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,12/7/2022,65335278,40674,51266.857,1336201,49,134.714,149571.39,93.115,117.365,3058.951,0.112,0.308,,,,,,,,,,,,,,,,,,,937578299,373192853,334266024,239709689,211450,158496,214.64,85.43,76.52,54.88,363,14334,0.003,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,12/8/2022,65493876,158598,60500.857,1336741,540,160.857,149934.467,363.077,138.504,3060.188,1.236,0.368,,,,,,,,,,,,,,,,,,,937611379,373194814,334267372,239739382,64458,141249,214.65,85.44,76.52,54.88,323,12087,0.003,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,12/9/2022,65504271,10395,54222.857,1336786,45,143.286,149958.264,23.797,124.132,3060.291,0.103,0.328,,,,,,,,,,,,,,,,,,,937697802,373206013,334277471,239804462,65864,126867,214.67,85.44,76.53,54.9,290,11427,0.003,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,12/10/2022,65510368,6097,44153.429,1336823,37,138.143,149972.222,13.958,101.08,3060.375,0.085,0.316,,,,,,,,,,,,,,,,,,,937762687,373213964,334284542,239854238,89142,126115,214.68,85.44,76.53,54.91,289,11289,0.003,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,12/11/2022,65548201,37833,45910.429,1336859,36,134.143,150058.833,86.611,105.102,3060.458,0.082,0.307,,,,,,,,,,,,,,,,,,,937783683,373216542,334286790,239870383,45407,124565,214.69,85.44,76.53,54.91,285,11182,0.003,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,12/12/2022,65670543,122342,54452.429,1337256,397,165.857,150338.909,280.076,124.657,3061.367,0.909,0.38,,,,,,,,,,,,,,,,,,,937970552,373229033,334298724,240032197,210971,128800,214.73,85.44,76.53,54.95,295,11222,0.003,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,12/13/2022,65749489,78946,64983.571,1337448,192,185.143,150519.639,180.73,148.766,3061.806,0.44,0.424,,,,,,,,,,,,,,,,,,,938142919,373240638,334308858,240182226,196624,126274,214.77,85.45,76.53,54.98,289,10627,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,12/14/2022,65821722,72233,69492,1337757,309,222.286,150685.002,165.362,159.087,3062.514,0.707,0.509,,,,,,,,,,,,,,,,,,,938293926,373245337,334312497,240324099,177568,121434,214.8,85.45,76.53,55.02,278,9084,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,12/15/2022,65903292,81570,58488,1338055,298,187.714,150871.739,186.737,133.896,3063.196,0.682,0.43,,,,,,,,,,,,,,,,,,,938549487,373256461,334324353,240555871,182142,138247,214.86,85.45,76.54,55.07,316,9203,0.002,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,12/16/2022,65976211,72919,67420,1338288,233,214.571,151038.672,166.933,154.344,3063.729,0.533,0.491,,,,,,,,,,,,,,,,,,,940440688,373457027,334642939,241881210,1734484,376620,215.29,85.5,76.61,55.37,862,33710,0.008,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,12/17/2022,65989026,12815,68379.714,1338354,66,218.714,151068.009,29.337,156.541,3063.88,0.151,0.501,,,,,,,,,,,,,,,,,,,940522653,373465453,334651707,241945908,103248,378635,215.31,85.5,76.61,55.39,867,33795,0.008,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,12/18/2022,65998825,9799,64374.857,1338421,67,223.143,151090.442,22.433,147.373,3064.034,0.153,0.511,,,,,,,,,,,,,,,,,,,942573413,373681661,334996874,243443105,2072225,668181,215.78,85.55,76.69,55.73,1530,64328,0.015,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,12/19/2022,66147625,148800,68154.571,1338757,336,214.429,151431.088,340.646,156.026,3064.803,0.769,0.491,,,,,,,,,,,,,,,,,,,942695608,373686549,335000814,243555763,159042,660762,215.81,85.55,76.69,55.76,1513,63574,0.015,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,12/20/2022,66214630,67005,66448.714,1339013,256,223.571,151584.482,153.394,152.12,3065.389,0.586,0.512,,,,,,,,,,,,,,,,,,,942786324,373694963,335010621,243627992,96254,646422,215.83,85.55,76.69,55.77,1480,62821,0.014,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,12/21/2022,66269951,55321,64032.714,1339225,212,209.714,151711.128,126.646,146.589,3065.874,0.485,0.48,,,,,,,,,,,,,,,,,,,942918815,373699678,335014282,243751154,167855,645036,215.86,85.55,76.69,55.8,1477,63039,0.014,,,,,,,,,,,,,,,,436816679,,,,
